sample_index,value
22197,-11614
22198,-16282
22199,-11734
22200,-11590
22201,-16278
22202,-11688
22203,-11526
22204,-16240
22205,-11646
22206,-11462
22207,-16190
22208,-11614
22209,-11406
22210,-16136
22211,-11578
22212,-11334
22213,-16102
22214,-11552
22215,-11274
22216,-16068
22217,-11528
22218,-11242
22219,-16018
22220,-11506
22221,-11232
22222,-15966
22223,-11472
22224,-11218
22225,-15904
22226,-11460
22227,-11194
22228,-15848
22229,-11458
22230,-11188
22231,-15808
22232,-11468
22233,-11182
22234,-15794
22235,-11468
22236,-11180
22237,-15788
22238,-11460
22239,-11182
22240,-15798
22241,-11476
22242,-11188
22243,-15832
22244,-11490
22245,-11198
22246,-15848
22247,-11508
22248,-11198
22249,-15858
22250,-11516
22251,-11208
22252,-15856
22253,-11522
22254,-11226
22255,-15870
22256,-11512
22257,-11246
22258,-15876
22259,-11510
22260,-11256
22261,-15850
22262,-11520
22263,-11252
22264,-15838
22265,-11502
22266,-11246
22267,-15822
22268,-11472
22269,-11230
22270,-15816
22271,-11448
22272,-11668
22273,-16508
22274,-12046
22275,-11700
22276,-16538
22277,-12062
22278,-11724
22279,-16590
22280,-12078
22281,-11750
22282,-16616
22283,-12072
22284,-11742
22285,-16636
22286,-12050
22287,-11724
22288,-16620
22289,-12030
22290,-11704
22291,-16604
22292,-12002
22293,-11656
22294,-16552
22295,-11970
22296,-11640
22297,-16506
22298,-11936
22299,-11594
22300,-16466
22301,-11908
22302,-11574
22303,-16436
22304,-11898
22305,-11554
22306,-16406
22307,-11884
22308,-11550
22309,-16338
22310,-11884
22311,-11558
22312,-16304
22313,-11902
22314,-11548
22315,-16328
22316,-11908
22317,-11578
22318,-16400
22319,-11916
22320,-11594
22321,-16420
22322,-11926
22323,-11624
22324,-16402
22325,-11948
22326,-11620
22327,-16372
22328,-11984
22329,-11594
22330,-16328
22331,-12010
22332,-11594
22333,-16348
22334,-12008
22335,-11604
22336,-16372
22337,-12000
22338,-11602
22339,-16388
22340,-11988
22341,-11570
22342,-16400
22343,-11956
22344,-11556
22345,-16394
22346,-11938
22347,-11538
22348,-16394
22349,-11940
22350,-11530
22351,-16382
22352,-11902
22353,-11532
22354,-16362
22355,-11842
22356,-11520
22357,-16330
22358,-11826
22359,-11526
22360,-16294
22361,-11798
22362,-11546
22363,-16286
22364,-11766
22365,-11588
22366,-16280
22367,-11758
22368,-11620
22369,-16256
22370,-11758
22371,-11642
22372,-16256
22373,-11790
22374,-11656
22375,-16248
22376,-11830
22377,-11642
22378,-16242
22379,-11838
22380,-11620
22381,-16286
22382,-11834
22383,-11610
22384,-16336
22385,-11874
22386,-11616
22387,-16366
22388,-11932
22389,-11622
22390,-16378
22391,-11964
22392,-11648
22393,-16388
22394,-11978
22395,-11668
22396,-16420
22397,-11980
22398,-11686
22399,-16450
22400,-11990
22401,-11728
22402,-16436
22403,-12022
22404,-11764
22405,-16392
22406,-12032
22407,-11792
22408,-16400
22409,-12028
22410,-11788
22411,-16436
22412,-12032
22413,-11792
22414,-16472
22415,-12016
22416,-11780
22417,-16500
22418,-11988
22419,-11776
22420,-16500
22421,-11980
22422,-11802
22423,-16486
22424,-11986
22425,-11790
22426,-16462
22427,-12012
22428,-11784
22429,-16482
22430,-12040
22431,-11776
22432,-16468
22433,-12084
22434,-11774
22435,-16462
22436,-12138
22437,-11804
22438,-16498
22439,-12174
22440,-11836
22441,-16496
22442,-12198
22443,-11866
22444,-16496
22445,-12206
22446,-11886
22447,-16526
22448,-12202
22449,-11896
22450,-16554
22451,-12190
22452,-11878
22453,-16570
22454,-12170
22455,-11844
22456,-16592
22457,-12142
22458,-11826
22459,-16586
22460,-12124
22461,-11816
22462,-16538
22463,-12122
22464,-11820
22465,-16514
22466,-12106
22467,-11824
22468,-16514
22469,-12096
22470,-11808
22471,-16514
22472,-12104
22473,-11782
22474,-16544
22475,-12078
22476,-11778
22477,-16578
22478,-12050
22479,-11778
22480,-16604
22481,-12050
22482,-11766
22483,-16618
22484,-12048
22485,-11786
22486,-16604
22487,-12082
22488,-11808
22489,-16564
22490,-12136
22491,-11800
22492,-16546
22493,-12180
22494,-11774
22495,-16562
22496,-12206
22497,-11762
22498,-16552
22499,-12212
22500,-11766
22501,-16570
22502,-12220
22503,-11778
22504,-16556
22505,-12222
22506,-11804
22507,-16524
22508,-12214
22509,-11808
22510,-16502
22511,-12156
22512,-11794
22513,-16476
22514,-12094
22515,-11770
22516,-16480
22517,-12088
22518,-11754
22519,-16458
22520,-12078
22521,-11740
22522,-16448
22523,-12048
22524,-11730
22525,-16424
22526,-12018
22527,-11728
22528,-16438
22529,-11974
22530,-11726
22531,-16456
22532,-11924
22533,-11720
22534,-16420
22535,-11908
22536,-11700
22537,-16408
22538,-11908
22539,-11690
22540,-16386
22541,-11912
22542,-11674
22543,-16372
22544,-11916
22545,-11660
22546,-16364
22547,-11926
22548,-11652
22549,-16390
22550,-11954
22551,-11648
22552,-16410
22553,-11980
22554,-11636
22555,-16402
22556,-11986
22557,-11642
22558,-16380
22559,-11960
22560,-11660
22561,-16318
22562,-11928
22563,-11668
22564,-16318
22565,-11902
22566,-11676
22567,-16362
22568,-11884
22569,-11682
22570,-16402
22571,-11886
22572,-11686
22573,-16408
22574,-11880
22575,-11680
22576,-16378
22577,-11858
22578,-11660
22579,-16350
22580,-11838
22581,-11628
22582,-16318
22583,-11836
22584,-11598
22585,-16336
22586,-11824
22587,-11554
22588,-16416
22589,-11822
22590,-11516
22591,-16456
22592,-11800
22593,-11490
22594,-16422
22595,-11742
22596,-11452
22597,-16382
22598,-11702
22599,-11426
22600,-16332
22601,-11656
22602,-11396
22603,-16278
22604,-11618
22605,-11364
22606,-16240
22607,-11624
22608,-11356
22609,-16214
22610,-11648
22611,-11350
22612,-16188
22613,-11660
22614,-11368
22615,-16136
22616,-11678
22617,-11394
22618,-16134
22619,-11712
22620,-11412
22621,-16178
22622,-11722
22623,-11436
22624,-16226
22625,-11742
22626,-11482
22627,-16262
22628,-11786
22629,-11524
22630,-16254
22631,-11856
22632,-11552
22633,-16274
22634,-11896
22635,-11602
22636,-16280
22637,-11922
22638,-11636
22639,-16282
22640,-11948
22641,-11628
22642,-16312
22643,-11934
22644,-11634
22645,-16296
22646,-11928
22647,-11630
22648,-16282
22649,-11930
22650,-11610
22651,-16290
22652,-11914
22653,-11598
22654,-16336
22655,-11882
22656,-11572
22657,-16372
22658,-11862
22659,-11548
22660,-16384
22661,-11848
22662,-11546
22663,-16364
22664,-11834
22665,-11564
22666,-16334
22667,-11830
22668,-11566
22669,-16338
22670,-11800
22671,-11570
22672,-16316
22673,-11792
22674,-11586
22675,-16290
22676,-11824
22677,-11576
22678,-16262
22679,-11836
22680,-11574
22681,-16242
22682,-11822
22683,-11542
22684,-16222
22685,-11796
22686,-11500
22687,-16182
22688,-11802
22689,-11480
22690,-16138
22691,-11796
22692,-11448
22693,-16102
22694,-11762
22695,-11440
22696,-16092
22697,-11742
22698,-11442
22699,-16064
22700,-11710
22701,-11420
22702,-16052
22703,-11694
22704,-11398
22705,-16044
22706,-11686
22707,-11372
22708,-16026
22709,-11676
22710,-11342
22711,-16044
22712,-11676
22713,-11320
22714,-16074
22715,-11668
22716,-11310
22717,-16106
22718,-11658
22719,-11288
22720,-16120
22721,-11634
22722,-11258
22723,-16140
22724,-11622
22725,-11268
22726,-16146
22727,-11614
22728,-11300
22729,-16142
22730,-11582
22731,-11332
22732,-16138
22733,-11566
22734,-11348
22735,-16120
22736,-11566
22737,-11328
22738,-16112
22739,-11560
22740,-11304
22741,-16128
22742,-11546
22743,-11298
22744,-16156
22745,-11538
22746,-11284
22747,-16142
22748,-11532
22749,-11244
22750,-16140
22751,-11546
22752,-11208
22753,-16128
22754,-11574
22755,-11192
22756,-16112
22757,-11614
22758,-11206
22759,-16140
22760,-11642
22761,-11244
22762,-16126
22763,-11644
22764,-11260
22765,-16088
22766,-11664
22767,-11274
22768,-16100
22769,-11666
22770,-11326
22771,-16144
22772,-11672
22773,-11392
22774,-16152
22775,-11698
22776,-11440
22777,-16150
22778,-11694
22779,-11482
22780,-16168
22781,-11702
22782,-11518
22783,-16178
22784,-11732
22785,-11538
22786,-16206
22787,-11732
22788,-11542
22789,-16222
22790,-11742
22791,-11530
22792,-16192
22793,-11756
22794,-11510
22795,-16148
22796,-11758
22797,-11480
22798,-16128
22799,-11764
22800,-11424
22801,-16122
22802,-11734
22803,-11380
22804,-16102
22805,-11690
22806,-11346
22807,-16074
22808,-11658
22809,-11342
22810,-16018
22811,-11608
22812,-11344
22813,-15984
22814,-11562
22815,-11338
22816,-15994
22817,-11554
22818,-11320
22819,-16002
22820,-11572
22821,-11314
22822,-16006
22823,-11584
22824,-11320
22825,-16020
22826,-11566
22827,-11308
22828,-16036
22829,-11582
22830,-11298
22831,-16032
22832,-11586
22833,-11304
22834,-16032
22835,-11606
22836,-11350
22837,-16012
22838,-11608
22839,-11392
22840,-16008
22841,-11568
22842,-11420
22843,-16022
22844,-11542
22845,-11418
22846,-16020
22847,-11496
22848,-11388
22849,-16012
22850,-11482
22851,-11368
22852,-16030
22853,-11496
22854,-11346
22855,-16052
22856,-11538
22857,-11320
22858,-16066
22859,-11580
22860,-11324
22861,-16114
22862,-11632
22863,-11358
22864,-16134
22865,-11688
22866,-11402
22867,-16138
22868,-11718
22869,-11448
22870,-16130
22871,-11734
22872,-11468
22873,-16120
22874,-11718
22875,-11470
22876,-16132
22877,-11706
22878,-11486
22879,-16154
22880,-11712
22881,-11486
22882,-16180
22883,-11736
22884,-11478
22885,-16180
22886,-11750
22887,-11472
22888,-16204
22889,-11742
22890,-11470
22891,-16228
22892,-11754
22893,-11478
22894,-16250
22895,-11764
22896,-11480
22897,-16264
22898,-11760
22899,-11498
22900,-16240
22901,-11766
22902,-11520
22903,-16220
22904,-11780
22905,-11536
22906,-16224
22907,-11788
22908,-11552
22909,-16250
22910,-11790
22911,-11552
22912,-16254
22913,-11794
22914,-11542
22915,-16262
22916,-11786
22917,-11508
22918,-16284
22919,-11776
22920,-11498
22921,-16286
22922,-11770
22923,-11498
22924,-16308
22925,-11772
22926,-11488
22927,-16316
22928,-11794
22929,-11488
22930,-16294
22931,-11804
22932,-11480
22933,-16294
22934,-11804
22935,-11458
22936,-16344
22937,-11794
22938,-11442
22939,-16384
22940,-11756
22941,-11470
22942,-16394
22943,-11758
22944,-11496
22945,-16392
22946,-11770
22947,-11504
22948,-16388
22949,-11740
22950,-11530
22951,-16390
22952,-11740
22953,-11546
22954,-16356
22955,-11764
22956,-11536
22957,-16330
22958,-11774
22959,-11500
22960,-16292
22961,-11796
22962,-11474
22963,-16240
22964,-11818
22965,-11434
22966,-16202
22967,-11828
22968,-11394
22969,-16148
22970,-11826
22971,-11362
22972,-16104
22973,-11804
22974,-11332
22975,-16074
22976,-11780
22977,-11328
22978,-16054
22979,-11742
22980,-11322
22981,-16010
22982,-11716
22983,-11310
22984,-15976
22985,-11684
22986,-11296
22987,-16006
22988,-11630
22989,-11318
22990,-16022
22991,-11614
22992,-11324
22993,-16042
22994,-11622
22995,-11324
22996,-16082
22997,-11598
22998,-11356
22999,-16100
23000,-11596
23001,-11398
23002,-16122
23003,-11610
23004,-11452
23005,-16174
23006,-11622
23007,-11498
23008,-16222
23009,-11642
23010,-11536
23011,-16258
23012,-11674
23013,-11552
23014,-16292
23015,-11724
23016,-11544
23017,-16308
23018,-11766
23019,-11518
23020,-16308
23021,-11812
23022,-11480
23023,-16322
23024,-11808
23025,-11470
23026,-16332
23027,-11820
23028,-11460
23029,-16322
23030,-11830
23031,-11454
23032,-16324
23033,-11810
23034,-11452
23035,-16286
23036,-11812
23037,-11464
23038,-16220
23039,-11808
23040,-11868
23041,-16710
23042,-12260
23043,-11874
23044,-16668
23045,-12252
23046,-11898
23047,-16654
23048,-12276
23049,-11914
23050,-16652
23051,-12282
23052,-11914
23053,-16634
23054,-12280
23055,-11904
23056,-16608
23057,-12298
23058,-11854
23059,-16580
23060,-12312
23061,-11822
23062,-16550
23063,-12306
23064,-11800
23065,-16516
23066,-12300
23067,-11782
23068,-16518
23069,-12276
23070,-11764
23071,-16528
23072,-12220
23073,-11732
23074,-16536
23075,-12160
23076,-11728
23077,-16544
23078,-12090
23079,-11736
23080,-16560
23081,-12032
23082,-11760
23083,-16572
23084,-11988
23085,-11780
23086,-16548
23087,-11980
23088,-11812
23089,-16514
23090,-11986
23091,-11858
23092,-16500
23093,-12000
23094,-11878
23095,-16516
23096,-12048
23097,-11904
23098,-16550
23099,-12092
23100,-11916
23101,-16598
23102,-12102
23103,-11906
23104,-16690
23105,-12096
23106,-11880
23107,-16744
23108,-12102
23109,-11868
23110,-16746
23111,-12116
23112,-11862
23113,-16714
23114,-12122
23115,-11864
23116,-16678
23117,-12110
23118,-11858
23119,-16634
23120,-12092
23121,-11810
23122,-16578
23123,-12092
23124,-11754
23125,-16542
23126,-12060
23127,-11698
23128,-16468
23129,-12008
23130,-11660
23131,-16416
23132,-11950
23133,-11614
23134,-16392
23135,-11858
23136,-11576
23137,-16348
23138,-11790
23139,-11540
23140,-16284
23141,-11730
23142,-11502
23143,-16244
23144,-11664
23145,-11474
23146,-16212
23147,-11592
23148,-11434
23149,-16146
23150,-11550
23151,-11428
23152,-16096
23153,-11548
23154,-11410
23155,-16030
23156,-11532
23157,-11368
23158,-15978
23159,-11518
23160,-11338
23161,-15956
23162,-11496
23163,-11308
23164,-15970
23165,-11464
23166,-11324
23167,-15992
23168,-11454
23169,-11316
23170,-15968
23171,-11454
23172,-11288
23173,-15960
23174,-11468
23175,-11264
23176,-15960
23177,-11462
23178,-11234
23179,-15958
23180,-11474
23181,-11256
23182,-15950
23183,-11464
23184,-11256
23185,-15946
23186,-11430
23187,-11240
23188,-15964
23189,-11426
23190,-11238
23191,-15980
23192,-11426
23193,-11254
23194,-15976
23195,-11430
23196,-11276
23197,-15974
23198,-11420
23199,-11264
23200,-15968
23201,-11428
23202,-11248
23203,-15970
23204,-11450
23205,-11228
23206,-15974
23207,-11480
23208,-11226
23209,-15950
23210,-11512
23211,-11226
23212,-15928
23213,-11510
23214,-11210
23215,-15916
23216,-11486
23217,-11220
23218,-15890
23219,-11468
23220,-11220
23221,-15890
23222,-11476
23223,-11232
23224,-15916
23225,-11492
23226,-11252
23227,-15922
23228,-11494
23229,-11288
23230,-15944
23231,-11502
23232,-11320
23233,-15976
23234,-11512
23235,-11356
23236,-16010
23237,-11550
23238,-11402
23239,-16050
23240,-11586
23241,-11414
23242,-16098
23243,-11594
23244,-11430
23245,-16150
23246,-11588
23247,-11430
23248,-16182
23249,-11590
23250,-11432
23251,-16186
23252,-11612
23253,-11432
23254,-16166
23255,-11602
23256,-11416
23257,-16124
23258,-11576
23259,-11406
23260,-16084
23261,-11544
23262,-11392
23263,-16042
23264,-11514
23265,-11398
23266,-15996
23267,-11488
23268,-11392
23269,-15920
23270,-11462
23271,-11372
23272,-15868
23273,-11432
23274,-11320
23275,-15884
23276,-11418
23277,-11266
23278,-15912
23279,-11436
23280,-11234
23281,-15916
23282,-11444
23283,-11184
23284,-15876
23285,-11450
23286,-11130
23287,-15846
23288,-11448
23289,-11104
23290,-15868
23291,-11432
23292,-11120
23293,-15892
23294,-11440
23295,-11122
23296,-15904
23297,-11448
23298,-11124
23299,-15910
23300,-11430
23301,-11128
23302,-15922
23303,-11372
23304,-11144
23305,-15938
23306,-11324
23307,-11170
23308,-15968
23309,-11304
23310,-11174
23311,-15976
23312,-11290
23313,-11192
23314,-15968
23315,-11306
23316,-11202
23317,-15970
23318,-11318
23319,-11216
23320,-15988
23321,-11330
23322,-11234
23323,-16008
23324,-11342
23325,-11256
23326,-15994
23327,-11354
23328,-11278
23329,-15990
23330,-11372
23331,-11282
23332,-16008
23333,-11390
23334,-11276
23335,-16028
23336,-11386
23337,-11274
23338,-16014
23339,-11380
23340,-11274
23341,-15978
23342,-11392
23343,-11250
23344,-15936
23345,-11424
23346,-11222
23347,-15876
23348,-11450
23349,-11190
23350,-15866
23351,-11482
23352,-11170
23353,-15870
23354,-11512
23355,-11174
23356,-15866
23357,-11510
23358,-11188
23359,-15872
23360,-11494
23361,-11224
23362,-15852
23363,-11442
23364,-11246
23365,-15874
23366,-11414
23367,-11272
23368,-15912
23369,-11412
23370,-11272
23371,-15940
23372,-11396
23373,-11272
23374,-15954
23375,-11380
23376,-11294
23377,-15958
23378,-11386
23379,-11282
23380,-15978
23381,-11418
23382,-11292
23383,-16010
23384,-11466
23385,-11306
23386,-16050
23387,-11482
23388,-11296
23389,-16056
23390,-11476
23391,-11282
23392,-16052
23393,-11504
23394,-11266
23395,-16064
23396,-11552
23397,-11250
23398,-16076
23399,-11596
23400,-11246
23401,-16052
23402,-11612
23403,-11276
23404,-16026
23405,-11622
23406,-11318
23407,-16032
23408,-11644
23409,-11334
23410,-16034
23411,-11648
23412,-11362
23413,-16056
23414,-11642
23415,-11416
23416,-16070
23417,-11628
23418,-11462
23419,-16066
23420,-11612
23421,-11492
23422,-16060
23423,-11604
23424,-11504
23425,-16072
23426,-11636
23427,-11502
23428,-16078
23429,-11684
23430,-11510
23431,-16062
23432,-11690
23433,-11556
23434,-16056
23435,-11692
23436,-11568
23437,-16066
23438,-11720
23439,-11558
23440,-16126
23441,-11756
23442,-11568
23443,-16182
23444,-11764
23445,-11554
23446,-16244
23447,-11778
23448,-11546
23449,-16308
23450,-11794
23451,-11546
23452,-16338
23453,-11818
23454,-11564
23455,-16382
23456,-11842
23457,-11612
23458,-16414
23459,-11856
23460,-11658
23461,-16438
23462,-11882
23463,-11694
23464,-16442
23465,-11896
23466,-11722
23467,-16462
23468,-11916
23469,-11758
23470,-16514
23471,-11954
23472,-11780
23473,-16554
23474,-11978
23475,-11762
23476,-16606
23477,-11980
23478,-11732
23479,-16648
23480,-11982
23481,-11688
23482,-16646
23483,-11980
23484,-11668
23485,-16620
23486,-11982
23487,-11668
23488,-16592
23489,-11964
23490,-11640
23491,-16554
23492,-11922
23493,-11596
23494,-16506
23495,-11894
23496,-11564
23497,-16446
23498,-11874
23499,-11540
23500,-16388
23501,-11832
23502,-11530
23503,-16314
23504,-11788
23505,-11546
23506,-16224
23507,-11742
23508,-11554
23509,-16170
23510,-11710
23511,-11550
23512,-16184
23513,-11712
23514,-11528
23515,-16196
23516,-11730
23517,-11504
23518,-16184
23519,-11760
23520,-11472
23521,-16190
23522,-11806
23523,-11448
23524,-16204
23525,-11830
23526,-11446
23527,-16256
23528,-11850
23529,-11456
23530,-16298
23531,-11884
23532,-11470
23533,-16330
23534,-11884
23535,-11472
23536,-16348
23537,-11860
23538,-11474
23539,-16336
23540,-11832
23541,-11486
23542,-16332
23543,-11804
23544,-11502
23545,-16314
23546,-11786
23547,-11522
23548,-16298
23549,-11754
23550,-11534
23551,-16270
23552,-11758
23553,-11546
23554,-16264
23555,-11788
23556,-11518
23557,-16268
23558,-11792
23559,-11470
23560,-16270
23561,-11806
23562,-11430
23563,-16286
23564,-11824
23565,-11388
23566,-16328
23567,-11846
23568,-11374
23569,-16350
23570,-11822
23571,-11352
23572,-16302
23573,-11774
23574,-11326
23575,-16266
23576,-11738
23577,-11300
23578,-16234
23579,-11700
23580,-11302
23581,-16210
23582,-11660
23583,-11324
23584,-16162
23585,-11616
23586,-11340
23587,-16080
23588,-11594
23589,-11372
23590,-16026
23591,-11586
23592,-11394
23593,-16018
23594,-11608
23595,-11424
23596,-16060
23597,-11644
23598,-11466
23599,-16072
23600,-11684
23601,-11502
23602,-16100
23603,-11732
23604,-11538
23605,-16140
23606,-11758
23607,-11574
23608,-16184
23609,-11774
23610,-11576
23611,-16236
23612,-11792
23613,-11560
23614,-16276
23615,-11792
23616,-11554
23617,-16324
23618,-11780
23619,-11534
23620,-16360
23621,-11780
23622,-11514
23623,-16384
23624,-11782
23625,-11506
23626,-16386
23627,-11792
23628,-11500
23629,-16360
23630,-11802
23631,-11474
23632,-16312
23633,-11780
23634,-11436
23635,-16272
23636,-11766
23637,-11428
23638,-16260
23639,-11758
23640,-11416
23641,-16236
23642,-11722
23643,-11394
23644,-16218
23645,-11690
23646,-11380
23647,-16186
23648,-11676
23649,-11374
23650,-16156
23651,-11664
23652,-11362
23653,-16132
23654,-11638
23655,-11378
23656,-16120
23657,-11640
23658,-11410
23659,-16128
